sample_size,experiment,source,flip,estimator,n_reps,mean_estimate,se_estimate,mean_bias,se_bias,mean_abs_bias,se_abs_bias,mse,mse_se,min_estimate,max_estimate,ate_true,rmse,mse_ci95_low,mse_ci95_high,estimate_ci95_low,estimate_ci95_high,bias_ci95_low,bias_ci95_high
100,pair_qhyb_flip,gan,flip_20,outcome_regression,5,0.20114818704948007,0.016948965790847252,-0.2171080489899106,0.01694896579084725,0.2171080489899106,0.01694896579084725,0.04828497470172266,0.0073899828666814165,0.1553968253968254,0.24463768115942033,0.41825623603939066,0.21973842336223917,0.033800608283027084,0.06276934112041824,0.16792821409941944,0.2343681599995407,-0.2503280219399712,-0.18388807603985
100,pair_qhyb_flip,gan,flip_20,tmle,5,0.32833187443184153,0.030147250617626246,-0.08992436160754916,0.030147250617626246,0.08992436160754916,0.030147250617626246,0.011721817689733125,0.005392263297984726,0.25485916031147565,0.4124852552226733,0.41825623603939066,0.10826734359784175,0.0011529816256830635,0.02229065375378319,0.2692432632212941,0.38742048564238896,-0.1490129728180966,-0.03083575039700172
100,pair_qhyb_flip,gan,flip_5,aipw,5,0.32747321415597536,0.0376159570825521,-0.09078302188341533,0.0376159570825521,0.09329369031415964,0.0360474871481909,0.013901397971230276,0.00814746112584209,0.20761699491229543,0.4245329071162514,0.41825623603939066,0.11790418979506316,0.0,0.02987042177788077,0.25374593827417324,0.40120049003777747,-0.16451029776521747,-0.017055746001613206
100,pair_qhyb_flip,gan,flip_5,ipw,5,0.3779474716275332,0.039025382368210605,-0.04030876441185741,0.039025382368210605,0.06681505519087118,0.028515201052209126,0.007716718364350795,0.0053475101669559835,0.24946844107955823,0.4666598079697488,0.41825623603939066,0.08784485394347694,0.0,0.01819783829158452,0.30145772218584044,0.454437221069226,-0.1167985138535502,0.036180985029835376
100,pair_qhyb_flip,gan,flip_5,outcome_regression,5,0.30379465849527587,0.03686902446047931,-0.11446157754411482,0.03686902446047931,0.11446157754411482,0.03686902446047931,0.018538752592557096,0.009634441201386616,0.18571428571428567,0.39818840579710146,0.41825623603939066,0.13615708792625192,0.0,0.03742225734727486,0.23153137055273643,0.3760579464378153,-0.18672486548665426,-0.04219828960157537
100,pair_qhyb_flip,gan,flip_5,tmle,5,0.4453275288280631,0.04251374122782426,0.02707129278867244,0.04251374122782426,0.08411899635866252,0.014887260641291344,0.007962527665995648,0.002499303681192404,0.31476621155527573,0.544640218932882,0.41825623603939066,0.08923299650911454,0.0030638924508585358,0.01286116288113276,0.36200059602152757,0.5286544616345986,-0.05625564001786311,0.110398225595208
100,pair_qhyb_flip,llm,flip_10,aipw,5,0.31952872310633335,0.0301875551473623,-0.09872751293305732,0.0301875551473623,0.09872751293305732,0.0301875551473623,0.013392275753047161,0.006112774324678099,0.22808273250744904,0.41635421641158027,0.41825623603939066,0.11572500055323898,0.001411238076678088,0.025373313429416233,0.26036111501750325,0.37869633119516344,-0.1578951210218874,-0.03955990484422721
100,pair_qhyb_flip,llm,flip_10,ipw,5,0.3787475355675299,0.03541468035259598,-0.039508700471860767,0.03541468035259598,0.06950751687897243,0.02089521983732621,0.006577735750881402,0.003920170700450226,0.27012589738058235,0.4932532770571698,0.41825623603939066,0.08110324130934227,0.0,0.014261270323763845,0.3093347620764418,0.448160309058618,-0.10892147396294888,0.029904073019227345
100,pair_qhyb_flip,llm,flip_10,outcome_regression,5,0.29252565658035284,0.029368921654664298,-0.12573057945903782,0.029368921654664298,0.12573057945903782,0.029368921654664298,0.01925831284773666,0.0074510920477286816,0.20404761904761906,0.3860144927536232,0.41825623603939066,0.13877432344542942,0.004654172434188442,0.033862453261284876,0.23496257013721084,0.35008874302349485,-0.18329366590217983,-0.0681674930158958
100,pair_qhyb_flip,llm,flip_10,tmle,5,0.44105610795018313,0.0352497112578168,0.022799871910792458,0.0352497112578168,0.05854409560561881,0.02270788191304141,0.005490002734186368,0.0032536747808266154,0.3288956768023248,0.5494218871128369,0.41825623603939066,0.0740945526620302,0.0,0.011867205304606533,0.3719666738848622,0.5101455420155041,-0.046289562154528466,0.09188930597611338
100,pair_qhyb_flip,llm,flip_20,aipw,5,0.2204279795990464,0.02436039106760464,-0.19782825644034424,0.02436039106760464,0.19782825644034424,0.02436039106760464,0.04150973365809314,0.009105756987120175,0.16930727493237738,0.3013305882411767,0.41825623603939066,0.20373937679813675,0.0236624499633376,0.059357017352848686,0.1726816131065413,0.2681743460915515,-0.24557462293284932,-0.15008188994783916
100,pair_qhyb_flip,llm,flip_20,ipw,5,0.27426975842554596,0.02641330741336614,-0.1439864776138447,0.02641330741336614,0.1439864776138447,0.02641330741336614,0.023522756969694133,0.006661212648362477,0.22198568555760745,0.36747878736833206,0.41825623603939066,0.15337130425765483,0.010466780178903679,0.03657873376048459,0.22249967589534833,0.32603984095574357,-0.19575656014404233,-0.09221639508364707
100,pair_qhyb_flip,llm,flip_20,outcome_regression,5,0.19808100811358104,0.024418467861933267,-0.22017522792580962,0.024418467861933267,0.22017522792580962,0.024418467861933267,0.05086217728307928,0.01054688499120381,0.1365873015873016,0.27246376811594203,0.41825623603939066,0.22552644475333547,0.03019028270031981,0.07153407186583874,0.15022081110419183,0.24594120512297024,-0.26803542493519883,-0.17231503091642042
100,pair_qhyb_flip,llm,flip_20,tmle,5,0.3265316462137746,0.02877160914507279,-0.09172458982561604,0.02877160914507279,0.09792341333380032,0.02310642481498679,0.011724622349864853,0.003910441173484553,0.2621380858736345,0.43375329480985136,0.41825623603939066,0.10828029529819751,0.004060157649835129,0.019389087049894577,0.27013929228943195,0.3829240001381173,-0.1481169437499587,-0.03533223590127337
100,pair_qhyb_flip,llm,flip_5,aipw,5,0.3414962199226522,0.046116171676913245,-0.07676001611673844,0.046116171676913245,0.10272368602642427,0.031011084969429455,0.014398905234780088,0.0065688314572678146,0.22797416165299997,0.4508326197480243,0.41825623603939066,0.11999543839154923,0.0015239955785351714,0.027273814891025004,0.2511085234359023,0.43188391640940216,-0.1671477126034884,0.013627680370011525
100,pair_qhyb_flip,llm,flip_5,ipw,5,0.4019513856922283,0.04627148558455594,-0.016304850347162326,0.04627148558455594,0.09198373150760311,0.009605243302327314,0.008830049657650434,0.001802362919060727,0.2957131760055832,0.5159027147577948,0.41825623603939066,0.0939683439124604,0.005297418336291409,0.012362680979009458,0.31125927394649866,0.492643497437958,-0.10699696209289196,0.07438726139856731
100,pair_qhyb_flip,llm,flip_5,outcome_regression,5,0.31391929441524746,0.04517526757878766,-0.10433694162414317,0.04517526757878766,0.10595749627089153,0.04422223867790992,0.01904941659074012,0.009032164317695518,0.19857142857142857,0.42078125,0.41825623603939066,0.13801962393348316,0.0013463745280569046,0.03675245865342333,0.22537576996082365,0.4024628188696713,-0.192880466078567,-0.015793417169719354
100,pair_qhyb_flip,llm,flip_5,tmle,5,0.46165274909720583,0.04844179174970502,0.04339651305781518,0.04844179174970502,0.08416394503936522,0.03235010221264761,0.011269686097264281,0.00583210268222388,0.3515460975509971,0.5800150695215543,0.41825623603939066,0.10615877776832343,0.0,0.022700607354423086,0.36670683726778397,0.5565986609266277,-0.05154939877160665,0.13834242488723703
100,self_supervised,gan,,aipw,5,0.18193557784806713,0.0351676833867875,-0.23632065819132358,0.0351676833867875,0.23632065819132358,0.0351676833867875,0.0607945173071537,0.01447256288595536,0.10215339565547801,0.31167519592204856,0.41825623603939066,0.24656544224029794,0.03242829405068119,0.0891607405636262,0.11300691840996363,0.25086423728617063,-0.3052493176294271,-0.16739199875322008
100,self_supervised,gan,,ipw,5,0.23251715906215428,0.03955847879196888,-0.18573907697723638,0.03955847879196888,0.18573907697723638,0.03955847879196888,0.04075849769369435,0.013050198596050581,0.1341745800210855,0.36976680722284605,0.41825623603939066,0.20188733911192736,0.01518010844543521,0.06633688694195349,0.15498254062989528,0.31005177749441326,-0.2632736954094954,-0.10820445854497737
100,self_supervised,gan,,outcome_regression,5,0.15866196439647534,0.03197714106590179,-0.2595942716429153,0.03197714106590179,0.2595942716429153,0.03197714106590179,0.07147933607281003,0.014562197269029263,0.08873015873015874,0.27891304347826085,0.41825623603939066,0.26735619699720825,0.04293742942551267,0.10002124272010737,0.09598676790730783,0.22133716088564287,-0.32226946813208285,-0.1969190751537478
100,self_supervised,gan,,tmle,5,0.294890944976625,0.04891672458739895,-0.12336529106276564,0.048916724587398944,0.1374201020780306,0.038425559076291575,0.024790378816438648,0.011066567082249398,0.1666635213907209,0.45339326357755305,0.41825623603939066,0.1574496072285944,0.003099907335229829,0.046480850297647466,0.19901416478532305,0.3907677251679269,-0.21924207125406758,-0.027488510871463714
100,self_supervised,llm,,aipw,5,0.20923541199613557,0.060794016935844415,-0.2090208240432551,0.060794016935844415,0.2090208240432551,0.060794016935844415,0.058473354864504355,0.026589512279337528,0.025142687858649638,0.3941151566921132,0.41825623603939066,0.24181264413695236,0.006357910797002798,0.1105887989320059,0.09007913880188052,0.32839168519039064,-0.32817709723751015,-0.08986455084900004
100,self_supervised,llm,,ipw,5,0.24533208878089036,0.0740343967679248,-0.1729241472585003,0.0740343967679248,0.18472907310818396,0.06652499130558527,0.05182712832424156,0.031162805468927603,0.004263467465718929,0.4477685506635998,0.41825623603939066,0.2276557232406898,0.0,0.11290622704333966,0.10022467111575775,0.390439506446023,-0.31803156492363294,-0.0278167295933677
100,self_supervised,llm,,outcome_regression,5,0.19273277368193167,0.056022742828682734,-0.225523462357459,0.05602274282868275,0.225523462357459,0.05602274282868275,0.06341502292989111,0.025525319294303295,0.029126984126984126,0.36630434782608695,0.41825623603939066,0.2518233963115642,0.013385397113056655,0.11344464874672557,0.08292819773771352,0.3025373496261498,-0.3353280383016772,-0.11571888641324081
100,self_supervised,llm,,tmle,5,0.2902230660832293,0.08452551894184157,-0.12803316995616137,0.08452551894184157,0.16726167474768716,0.06518105203809751,0.044970746018573794,0.031226517545716485,0.007618404910628485,0.5163274980182051,0.41825623603939066,0.21206307085056983,0.0,0.1061747204081781,0.1245530489572198,0.45589308320923877,-0.29370318708217086,0.03763684716984811
200,orig,,,aipw,5,0.2801447439993855,0.031983972416752125,-0.1381114920400052,0.031983972416752125,0.1381114920400052,0.031983972416752125,0.023166682199738664,0.01047558235895904,0.16641950888505683,0.3613600820522553,0.41825623603939066,0.15220605178421345,0.0026345407761789452,0.04369882362329838,0.2174561580625513,0.3428333299362197,-0.20080007797683935,-0.07542290610317103
200,orig,,,ipw,5,0.46562540184829243,0.03851183944038297,0.047369165808901714,0.03851183944038297,0.08917183736820689,0.0074978063147936175,0.008176484977758575,0.0013652958015213908,0.31374955714112773,0.5273587246065243,0.41825623603939066,0.0904239181730065,0.005500505206776649,0.010852464748740501,0.3901421965451418,0.541108607151443,-0.028114039494248913,0.12285237111205234
200,orig,,,outcome_regression,5,0.27056,0.031885123490430455,-0.14769623603939067,0.031885123490430455,0.14769623603939067,0.031885123490430455,0.0258808225402034,0.01096214534786644,0.15845,0.35085,0.41825623603939066,0.1608751768925318,0.004395017658385177,0.04736662742202162,0.20806515795875632,0.3330548420412437,-0.21019107808063436,-0.08520139399814697
200,orig,,,tmle,5,0.4605573110186606,0.04638098019878427,0.04230107497926999,0.04638098019878426,0.09439043610492728,0.01926530439107785,0.010394162241201895,0.003534264172778526,0.2880328332252474,0.5573104188136743,0.41825623603939066,0.10195176428685232,0.003467004462555985,0.017321320019847805,0.3696505898290434,0.5514640322082778,-0.04860564621034716,0.13320779616888714
200,pair_qhyb,gan,,aipw,5,0.387956031777121,0.024775727311730042,-0.03030020426226967,0.02477572731173004,0.04948376662387259,0.01520531053900414,0.003373449033636089,0.0017511643432353465,0.3191809179600315,0.46621514194339797,0.41825623603939066,0.05808140006608044,0.0,0.0068057311463773675,0.33939560624613013,0.4365164573081119,-0.07886062979326054,0.018260221268721205
200,pair_qhyb,gan,,ipw,5,0.43073249794501417,0.02403197695339079,0.012476261905623542,0.02403197695339079,0.04092785062188782,0.014059799249663692,0.002465800776290938,0.0015272491438479338,0.3662111207674347,0.5094111701736099,0.41825623603939066,0.04965683010715583,0.0,0.005459209098232888,0.38362982311636823,0.4778351727736601,-0.034626412923022404,0.05957893673426949
200,pair_qhyb,gan,,outcome_regression,5,0.3727147862631781,0.024425970594794826,-0.045541449776212564,0.024425970594794826,0.056947727290280845,0.01744629016569296,0.004460535805710418,0.002356978512816516,0.30625,0.4467719298245614,0.41825623603939066,0.06678724283656587,0.0,0.009080213690830789,0.3248398838973803,0.42058968862897594,-0.09341635214201043,0.002333452589585297
200,pair_qhyb,gan,,tmle,5,0.4732696466361131,0.026001906459986016,0.0550134105967224,0.026001906459986016,0.06510573303724128,0.019313954989737918,0.005730871903699019,0.0033916317670968565,0.3930254299380935,0.5565375536653868,0.41825623603939066,0.0757025224394737,0.0,0.012378470167208857,0.4223059099745405,0.5242333832976857,0.0040496739351498084,0.10597714725829499
200,pair_qhyb,llm,,aipw,5,0.38116785314552953,0.012480746661309185,-0.03708838289386114,0.012480746661309187,0.03708838289386114,0.012480746661309187,0.0019986242945767728,0.0013214774417107085,0.3331968083868178,0.4017873381460013,0.41825623603939066,0.04470597604992841,0.0,0.004588720080329761,0.35670558968936356,0.4056301166016955,-0.06155064635002715,-0.012626119437695135
200,pair_qhyb,llm,,ipw,5,0.43251426131291487,0.013900013758539644,0.014258025273524244,0.013900013758539644,0.029061158752440065,0.005735456969943589,0.0009761328146508216,0.0002699478567613282,0.3812484023421011,0.4566848366198435,0.41825623603939066,0.031243124278004297,0.0004470350153986184,0.001505230613903025,0.40527023434617715,0.4597582882796526,-0.012986001693213458,0.04150205224026195
200,pair_qhyb,llm,,outcome_regression,5,0.3642117484338573,0.012036282566574436,-0.05404448760553342,0.012036282566574436,0.05404448760553342,0.012036282566574436,0.0035002950326343497,0.001675862777254458,0.31757142857142856,0.38699619771863114,0.41825623603939066,0.059163291259313404,0.00021560398921561218,0.006784986076053087,0.3406206346033714,0.3878028622643432,-0.0776356014360193,-0.030453373775047525
200,pair_qhyb,llm,,tmle,5,0.4730991827330041,0.017013607131619514,0.05484294669361345,0.017013607131619514,0.056172223111862804,0.015892462546959245,0.004165600112554904,0.0015460778327303652,0.41493304499376726,0.5087722846584446,0.41825623603939066,0.0645414604154175,0.0011352875604033882,0.00719591266470642,0.43975251275502986,0.5064458527109783,0.021496276715639202,0.0881896166715877
200,pair_qhyb_flip,gan,flip_10,aipw,5,0.3182565173232221,0.02686654009336226,-0.09999971871616858,0.02686654009336226,0.10000204073621681,0.02686437928865024,0.012887187649665805,0.003946031006165096,0.272443920853686,0.4182620410895112,0.41825623603939066,0.11352174967672848,0.005152966877582216,0.020621408421749393,0.26559809874023205,0.3709149359062121,-0.1526581372991586,-0.047341300133178554
200,pair_qhyb_flip,gan,flip_10,ipw,5,0.3588484786099445,0.026369864582896994,-0.05940775742944613,0.026369864582896994,0.07316976378422631,0.015467274671364524,0.006310760675277213,0.002311482610518061,0.30593141421928693,0.4526612519263411,0.41825623603939066,0.07944029629399184,0.0017802547586618133,0.010841266591892613,0.3071635440274664,0.41053341319242265,-0.11109269201192423,-0.007722822846968021
200,pair_qhyb_flip,gan,flip_10,outcome_regression,5,0.30371768291076273,0.025480618151027187,-0.11453855312862789,0.025480618151027187,0.11453855312862789,0.025480618151027187,0.01571612775823334,0.004495831086039402,0.26285714285714284,0.3988771929824561,0.41825623603939066,0.12536398110395722,0.006904298829596114,0.024527956686870567,0.25377567133474943,0.35365969448677603,-0.16448056470464117,-0.0645965415526146
200,pair_qhyb_flip,gan,flip_10,tmle,5,0.3986178823265531,0.03185108344272409,-0.019638353712837574,0.03185108344272409,0.05791709684073263,0.016501824868732022,0.0044436310024520125,0.001708155076336357,0.3268996218178936,0.5094975227745786,0.41825623603939066,0.0666605655725483,0.0010956470528327529,0.007791614952071272,0.3361897587788139,0.4610460058742923,-0.08206647726057678,0.04278976983490164
200,pair_qhyb_flip,gan,flip_20,aipw,5,0.2760291931356998,0.0324594921716838,-0.14222704290369087,0.0324594921716838,0.14222704290369087,0.0324594921716838,0.024443006261302736,0.009609097209870207,0.17700047834662186,0.3720754402774915,0.41825623603939066,0.15634259260132133,0.00560917572995713,0.04327683679264834,0.21240858847919955,0.33964979779220006,-0.2058476475601911,-0.07860643824719063
200,pair_qhyb_flip,gan,flip_20,ipw,5,0.3210287781790718,0.031774437158345825,-0.09722745786031886,0.031774437158345825,0.09722745786031886,0.031774437158345825,0.01349163798889875,0.006490322926909873,0.22793142438607294,0.41479421329961697,0.41825623603939066,0.11615351044586965,0.0007706050521553987,0.0262126709256421,0.258750881348714,0.38330667500942966,-0.15950535469067667,-0.034949561029961045
200,pair_qhyb_flip,gan,flip_20,outcome_regression,5,0.2633600052692725,0.03176064314664229,-0.1548962307701182,0.031760643146642294,0.1548962307701182,0.031760643146642294,0.028027796119143134,0.010139018991676537,0.16760714285714287,0.35698245614035085,0.41825623603939066,0.16741504149610673,0.00815531889545712,0.04790027334282915,0.20110914470185362,0.3256108658366914,-0.21714709133753707,-0.09264537020269929
200,pair_qhyb_flip,gan,flip_20,tmle,5,0.35016327730542557,0.036213980071977236,-0.0680929587339651,0.036213980071977236,0.08200022288447106,0.02809992832133563,0.009882460439759733,0.006325750678148283,0.23247113132534467,0.45302439641565556,0.41825623603939066,0.09941056503088458,0.0,0.022280931768930368,0.27918387636435016,0.421142678246501,-0.1390723596750405,0.0028864422071102763
200,pair_qhyb_flip,gan,flip_5,aipw,5,0.3438706328762836,0.029925101409027117,-0.07438560316310705,0.029925101409027124,0.07438560316310705,0.029925101409027124,0.009115264735301469,0.006052523088193424,0.23696502423709773,0.41340340430441447,0.41825623603939066,0.09547389556994869,0.0,0.02097820998816058,0.28521743411459044,0.4025238316379768,-0.13303880192480022,-0.015732404401413887
200,pair_qhyb_flip,gan,flip_5,ipw,5,0.3925141590964352,0.030166209357915766,-0.025742076942955473,0.030166209357915766,0.05062088612058167,0.020857739341828017,0.004302655273439458,0.0032910588849138565,0.2862892905716795,0.4629898954791577,0.41825623603939066,0.06559462838860708,0.0,0.010753130687870618,0.33338838875492033,0.4516399294379501,-0.08486784728447037,0.03338369339855943
200,pair_qhyb_flip,gan,flip_5,outcome_regression,5,0.32886666113367535,0.029496991054757723,-0.08938957490571527,0.029496991054757723,0.08938957490571527,0.029496991054757723,0.011470786026962308,0.006808719714177985,0.2233214285714286,0.3978947368421053,0.41825623603939066,0.10710175548030157,0.0,0.02481587666675116,0.2710525586663502,0.3866807636010005,-0.1472036773730404,-0.03157547243839013
200,pair_qhyb_flip,gan,flip_5,tmle,5,0.42884862300472043,0.03302123876926659,0.01059238696532976,0.03302123876926659,0.05474373957905485,0.01921542660176694,0.004473807501050947,0.0020497693209624353,0.31364533514430093,0.49899516538135374,0.41825623603939066,0.0668865270517983,0.0004562596319645741,0.00849135537013732,0.3641269950169579,0.493570250992483,-0.05412924102243276,0.07531401495309227
200,pair_qhyb_flip,llm,flip_10,aipw,5,0.33977898154331293,0.03190180820816937,-0.07847725449607774,0.03190180820816937,0.07847725449607774,0.03190180820816937,0.010229580941045441,0.0076178203473115935,0.2170428098357636,0.39383695297092913,0.41825623603939066,0.10114139083997926,0.0,0.025160508821776166,0.27725143745530095,0.4023065256313249,-0.1410047985840897,-0.01594971040806578
200,pair_qhyb_flip,llm,flip_10,ipw,5,0.3891569841283406,0.02918207469988749,-0.02909925191105005,0.02918207469988749,0.037295879960713416,0.026749568851189263,0.004253140396942004,0.004126893035320441,0.2741724863047492,0.433135400906399,0.41825623603939066,0.06521610534938439,0.0,0.01234185074617007,0.33196011771656114,0.44635385054012006,-0.08629611832282953,0.028097614500729427
200,pair_qhyb_flip,llm,flip_10,outcome_regression,5,0.32464951521215346,0.03051687003369242,-0.0936067208272372,0.03051687003369242,0.0936067208272372,0.03051687003369242,0.012487335610641422,0.008097031920789853,0.20717857142857143,0.37582456140350884,0.41825623603939066,0.1117467476512915,0.0,0.028357518175389534,0.2648364499461163,0.3844625804781906,-0.15341978609327434,-0.03379365556120006
200,pair_qhyb_flip,llm,flip_10,tmle,5,0.425990261528547,0.03893425570359492,0.0077340254891563485,0.038934255703594926,0.06508893931731446,0.021718368939595417,0.006123320219038576,0.0036905016386987836,0.27486895146899537,0.4884615169394529,0.41825623603939066,0.07825164674969196,0.0,0.01335670343088819,0.349679120349501,0.502301402707593,-0.06857711568988971,0.0840451666682024
200,pair_qhyb_flip,llm,flip_20,aipw,5,0.28996160016853706,0.031456638383284656,-0.1282946358708536,0.031456638383284656,0.1282946358708536,0.031456638383284656,0.020417593986741863,0.01045096001557616,0.17014079154505427,0.34967207844341525,0.41825623603939066,0.14289014656981028,0.0,0.04090147561727114,0.22830658893729913,0.35161661139977496,-0.18994964710209153,-0.06663962463961567
