W1,W2,W3,W4,W5,W6,A,Y,ps
0.0,1.0,1.0,-0.8088471964721285,-0.3009761539553384,-0.7538491254976295,0.0,0.0,0.0
0.0,1.0,1.0,0.5574394528580334,0.8074559170052702,0.9844077303377968,0.0,0.0,0.0
1.0,1.0,0.0,0.1810387443578708,0.3122386890129999,-0.1480509643101222,0.0,1.0,0.0
0.0,1.0,0.0,1.1071754509490623,-0.1933216404740039,-0.7148864739835931,0.0,1.0,0.0
1.0,0.0,0.0,1.4428769284963092,-2.076802021923554,0.6670496902266182,1.0,1.0,0.75
1.0,1.0,1.0,-0.5396815622024924,0.947501167345676,-0.3557716193469651,0.0,0.0,0.0
0.0,1.0,0.0,0.1283769901559443,-0.5039739491423175,1.1919597121130303,0.0,1.0,0.02
0.0,1.0,1.0,1.7604151835753223,0.0179558916508264,1.4916364388526842,0.0,0.0,0.14
1.0,1.0,1.0,0.9665392502290572,-1.2704607763854796,-1.0446074365910951,0.0,0.0,0.02
0.0,1.0,0.0,0.7130490503032691,0.2829955338110016,0.336823972515898,0.0,0.0,0.02
0.0,1.0,1.0,1.3062060651354486,0.1080308173123453,0.4207335258287232,0.0,1.0,0.02
1.0,0.0,0.0,-0.604602969164376,0.0294176189707656,-1.1584803247487665,0.0,1.0,0.0
1.0,1.0,0.0,0.6365834094146309,-0.1347931292957236,0.7523247299527838,0.0,1.0,0.1
1.0,0.0,0.0,1.4092533893640082,1.0492182907525678,0.7506217661971035,0.0,0.0,0.08
1.0,0.0,1.0,1.6209122856217475,0.9662208625783416,2.9252580877308416,1.0,1.0,0.93
1.0,0.0,0.0,-0.8061848173822241,0.7259168525208212,0.8207572585877281,0.0,0.0,0.04
1.0,0.0,1.0,-0.2516742076314244,3.3210787561703645,0.6545132097278903,0.0,0.0,0.08
0.0,0.0,0.0,0.3827151737243639,-0.6002253303773148,-0.127755599873792,0.0,1.0,0.0
0.0,1.0,0.0,-0.2889973430098159,-0.3795175155338796,-0.5610176214414317,0.0,0.0,0.0
1.0,0.0,0.0,-0.3918162398080484,-1.014803690858671,-2.267817819144556,0.0,0.0,0.0
0.0,1.0,1.0,0.684001328181953,0.4359861962964098,1.4912494410073005,0.0,1.0,0.02
0.0,1.0,0.0,-0.3534099828670143,-0.6874873930601744,0.429360127247735,0.0,0.0,0.01
1.0,0.0,1.0,-1.7879128911997155,-2.698361741666047,-1.3176361017304958,0.0,0.0,0.02
0.0,0.0,1.0,0.3618473158395682,-1.2133381258287046,-0.8827332625881057,0.0,0.0,0.01
1.0,0.0,0.0,-0.4244927905709274,0.0722518991558845,0.8928655259113965,0.0,1.0,0.12
1.0,1.0,1.0,-0.7315309817303334,1.0097873349475586,-0.0706247588139415,0.0,1.0,0.01
1.0,1.0,1.0,-1.5657381506559054,-1.5569415578650314,-0.6261920746693935,0.0,1.0,0.0
1.0,1.0,0.0,1.0138224669717055,-0.6124421282843443,2.013217984461221,1.0,1.0,0.79
1.0,1.0,1.0,-2.2271126318500145,-0.1393518054509212,-1.043122337345715,0.0,0.0,0.0
0.0,0.0,0.0,-1.6993336047222958,-0.7285374894247015,-2.6330843242179856,0.0,1.0,0.0
0.0,0.0,0.0,-0.2758460625611433,0.5311637934562251,-0.1892423310808053,0.0,0.0,0.01
1.0,1.0,1.0,1.2289555856506973,0.0040008419753754,1.2574640801965429,1.0,1.0,0.79
0.0,1.0,0.0,1.3097059056826534,0.3212659144838316,2.035360289113864,0.0,0.0,0.13
1.0,1.0,1.0,-1.1549826349293644,-0.7252149257453662,-2.0738908157309432,0.0,1.0,0.0
1.0,1.0,1.0,-0.1776321959835509,1.5365363280210986,0.4889037683573218,0.0,0.0,0.01
1.0,1.0,1.0,-1.5104563750875688,-0.000375008758356,-0.5220765656628406,0.0,0.0,0.0
0.0,1.0,0.0,1.0112070637749084,1.2935496206633084,1.5873766664819495,0.0,0.0,0.0
1.0,1.0,0.0,-1.4765626605201805,-0.4389976636662775,-0.047356559090145,0.0,1.0,0.0
0.0,1.0,0.0,-0.1431957450072376,0.5900394641608302,-0.7250177968770005,0.0,1.0,0.0
1.0,0.0,0.0,1.0329837789497511,-0.6793837829972343,-0.2466782992492775,0.0,1.0,0.0
0.0,0.0,0.0,-0.2224140285299085,-0.9509092510507696,0.4213048378102392,0.0,1.0,0.02
0.0,0.0,1.0,1.4701603438257402,-0.7043503315234588,0.7752399172754483,1.0,1.0,0.76
1.0,0.0,1.0,-0.870008223190852,-0.0458666860697674,-0.0095568038486223,0.0,1.0,0.02
1.0,0.0,1.0,0.3691904695468737,-0.2187334589677091,1.200552003953836,1.0,0.0,1.0
0.0,1.0,1.0,0.8532821858237332,1.5392070096550627,1.3002979874484877,0.0,1.0,0.04
1.0,0.0,0.0,-0.1397117304410724,-1.148704229636946,-0.1162045579671727,0.0,0.0,0.0
0.0,1.0,0.0,1.3863142642463189,-1.0903383324548148,-0.1665758960215352,0.0,1.0,0.0
1.0,1.0,1.0,0.5481295846881931,1.700188146645526,-0.2208511546015157,0.0,1.0,0.02
1.0,1.0,1.0,-1.6374495930083417,0.6087836589081088,-1.809590852331204,0.0,0.0,0.0
0.0,1.0,0.0,3.958602704037963,-1.88141086716606,1.1129164721185836,1.0,1.0,0.66
1.0,0.0,1.0,0.6486436440906672,0.4972690986459772,0.3733956533721057,1.0,1.0,0.76
1.0,0.0,0.0,0.1073432938235896,0.2373326993395965,-0.4822651719433849,0.0,1.0,0.02
0.0,0.0,1.0,-1.3988128186664763,-2.1444440467284505,-1.4536141362782946,0.0,0.0,0.01
1.0,0.0,0.0,0.0817678188056164,-0.3695624253374333,-1.0341688553741573,0.0,1.0,0.01
1.0,1.0,0.0,-0.4599428308406871,-0.0174549518361779,-0.1273616249554625,0.0,1.0,0.0
1.0,0.0,0.0,0.6443536660303223,0.7314025171250657,0.6683555332574207,0.0,1.0,0.03
0.0,1.0,1.0,0.3716702912118653,0.9544956665476876,-0.1769059357324707,0.0,1.0,0.0
0.0,1.0,0.0,1.853009485069379,0.0957467711101346,-1.323827752448095,0.0,0.0,0.06
1.0,0.0,0.0,0.1422513725263177,1.033450803264237,2.044378474368054,1.0,1.0,0.84
1.0,0.0,0.0,0.5135054799885475,-0.1462732746113538,0.5002533383925544,0.0,0.0,0.11
0.0,0.0,0.0,0.3724568515114425,-0.857496824739772,-2.906645925876304,0.0,0.0,0.0
1.0,0.0,0.0,-0.1484898030593936,-0.934181843147949,-0.9677644407371936,0.0,0.0,0.0
1.0,1.0,1.0,-0.1834001973200239,0.542645294566316,0.5734102798724647,0.0,1.0,0.03
1.0,0.0,0.0,1.1010002026684818,-1.9581690855990108,-0.6567251321657207,0.0,1.0,0.02
1.0,0.0,1.0,0.7800271353386294,0.6778075711198115,1.3092474658324498,1.0,1.0,0.92
0.0,1.0,1.0,-0.62944160405378,-1.1065730673918852,-1.841274920972073,0.0,1.0,0.0
0.0,0.0,1.0,-1.1134361029729902,-0.3592240957107388,-0.5611623701237959,0.0,0.0,0.0
0.0,1.0,1.0,-0.0674100249468543,0.5053819027529176,0.1655022461678752,0.0,1.0,0.0
0.0,0.0,1.0,1.1614399816743937,1.217940900801347,1.006628454275897,0.0,0.0,0.15
0.0,0.0,1.0,-0.027529386267978,-1.9406809643648928,-1.2051340771047712,0.0,0.0,0.0
1.0,1.0,1.0,1.7464350892279723,-0.806178211953457,0.6698879938298854,1.0,1.0,0.76
1.0,0.0,0.0,-0.7750702870734348,0.0490616923731028,0.5697171163379259,0.0,1.0,0.04
1.0,0.0,0.0,0.1416405376658051,-0.596086334587662,-0.7573426986609799,0.0,1.0,0.0
1.0,1.0,1.0,-2.516303860965749,0.8616231013412039,-1.2345804038242034,0.0,0.0,0.01
0.0,1.0,0.0,-0.5956678809102903,-2.0863905654565262,-1.1804642314408966,0.0,1.0,0.02
0.0,1.0,0.0,-0.3091213186418621,0.3618016405710469,-0.0938098146641566,0.0,0.0,0.01
1.0,0.0,1.0,0.5109377744920892,0.425920176502816,0.8540312678417779,1.0,0.0,0.88
1.0,1.0,1.0,1.7106618386711354,0.0490803971416304,1.5981618536607258,1.0,1.0,0.93
1.0,0.0,1.0,0.03494358936374,1.1022367325853422,1.859779063825417,1.0,0.0,0.85
0.0,1.0,1.0,1.4539175816088177,-1.229574253546429,-0.0042724842404697,0.0,1.0,0.04
1.0,1.0,0.0,0.6616810764659825,1.108616757989675,-1.3921490794325369,0.0,1.0,0.01
0.0,0.0,0.0,0.9863521802120644,-0.7029204029101687,0.0720913491958187,0.0,0.0,0.0
1.0,0.0,1.0,-0.466154856825928,0.7255505180787332,0.4835682575092429,0.0,0.0,0.12
0.0,1.0,0.0,1.3849913436486387,-0.324204219485211,0.3434385455489642,0.0,1.0,0.01
1.0,1.0,1.0,-1.072964278711645,0.8143431291489254,-0.2825467365484514,0.0,0.0,0.0
1.0,1.0,1.0,0.4951586112003165,0.7804699297583744,-1.7946942421677676,0.0,1.0,0.05
1.0,1.0,1.0,-0.952062100706259,-1.4640535735805915,-0.7000735005280462,0.0,0.0,0.0
0.0,1.0,1.0,-0.5181455523987548,-0.1544911938105286,-0.6603507021246483,0.0,0.0,0.0
0.0,1.0,0.0,-1.4614036047221062,-0.0924323185415861,-2.287994569542049,0.0,1.0,0.0
0.0,1.0,0.0,-0.5163479086460222,-0.2378752654568325,-1.248533652646385,0.0,0.0,0.0
0.0,0.0,0.0,0.3511168965109653,-0.7556627651019651,-1.067102875761087,0.0,1.0,0.0
0.0,1.0,0.0,-0.0687704630786384,1.8514378945735095,1.5000827980891378,0.0,0.0,0.01
0.0,1.0,1.0,-1.3477649412536636,0.209096676575521,-0.0076960358156659,0.0,0.0,0.02
1.0,1.0,1.0,1.470739856691369,1.5550159943330888,3.02762830799448,1.0,1.0,0.88
1.0,1.0,0.0,0.3372209383084585,-0.5691486535119704,0.5319609547111623,0.0,1.0,0.0
0.0,0.0,0.0,1.0080654330757632,-1.061796761310848,-1.3785150494352167,0.0,1.0,0.0
0.0,1.0,0.0,0.7852269196346882,0.1322477789197846,-0.9504719271949548,0.0,0.0,0.0
1.0,1.0,1.0,-0.6648677669672133,-0.5632366041174566,0.516673168986796,0.0,0.0,0.02
1.0,0.0,1.0,-1.9450469586120391,2.3901459623335115,1.7892357029568804,0.0,0.0,0.14
0.0,0.0,0.0,-0.915424368231706,0.2454228491891196,-0.5727488576666568,0.0,1.0,0.01
0.0,1.0,0.0,1.2251558492732308,1.1525991350106035,1.7476804803270287,0.0,0.0,0.01
1.0,0.0,0.0,-1.053546073700315,-0.2242357721234985,-2.143782206691419,0.0,0.0,0.01
0.0,1.0,0.0,0.8160436843240609,-0.3260613057601362,-1.698930569049825,0.0,1.0,0.0
1.0,0.0,1.0,-0.6124069731288238,-0.0309114176041359,-1.4956828719093236,0.0,0.0,0.0
1.0,1.0,0.0,0.3931092448539835,0.3557172615760168,0.0172257276119838,0.0,1.0,0.0
1.0,1.0,1.0,-1.8239198526251936,0.8495868450948219,-1.008542889173224,0.0,0.0,0.01
0.0,0.0,0.0,1.167075165999964,-0.1221540151116833,0.2923465119928732,0.0,0.0,0.0
0.0,0.0,0.0,-0.0396687000904821,-0.6808515740173174,-0.85127456975301,0.0,1.0,0.0
1.0,1.0,0.0,0.8858257989659072,-1.0678765764865552,0.5882757561893388,0.0,1.0,0.04
1.0,1.0,1.0,0.1898616493830956,-0.0766793627057318,1.4841380946660263,1.0,1.0,0.77
0.0,1.0,1.0,0.7980637952989431,0.5729627259567562,0.721710723388285,0.0,1.0,0.03
0.0,1.0,1.0,-0.1019320392636,0.4579470763097417,2.208005005963532,0.0,1.0,0.11
0.0,1.0,0.0,0.7433565435138623,-0.0178175490539389,-0.2716352130708844,0.0,1.0,0.0
0.0,1.0,1.0,-1.5095726842240431,-0.600138799235613,-1.5799591356687674,0.0,1.0,0.0
1.0,1.0,1.0,-1.0807106924455063,0.1467652633868894,-0.0792380517863584,0.0,0.0,0.01
1.0,0.0,0.0,0.7254740044815357,0.5718048788649898,0.2938406796625886,0.0,0.0,0.01
0.0,0.0,0.0,-0.0391782562094966,-0.0368176565170274,1.1390542994133797,0.0,0.0,0.11
1.0,0.0,1.0,-0.2287541712202125,0.1123684887922189,-0.699300656411886,0.0,1.0,0.02
1.0,0.0,1.0,-0.1796122946513579,-0.1505043256504516,1.157635674957735,1.0,1.0,0.95
0.0,1.0,1.0,0.5017251093451655,0.9154992680625726,0.902787204997646,0.0,1.0,0.01
1.0,0.0,1.0,-0.593343754242419,-0.4382002673386686,2.049680769926236,1.0,1.0,0.89
1.0,0.0,1.0,0.5103075967452559,0.1855356209665554,-0.1161932967923,1.0,0.0,0.72
1.0,1.0,1.0,-0.9157918490686792,0.3944280300121126,-0.4633758172357456,0.0,0.0,0.0
0.0,1.0,1.0,-0.4072520430199657,0.7255225582535588,0.3047870749032841,0.0,1.0,0.0
0.0,1.0,1.0,0.9849516717192108,1.4958847658844756,-0.940609748280106,0.0,0.0,0.0
0.0,0.0,0.0,1.0712524278458908,0.6754538092042119,1.475618246063589,0.0,1.0,0.05
1.0,0.0,1.0,-1.0971543602553622,0.5992132354592584,0.2318755508671168,0.0,0.0,0.07
0.0,1.0,0.0,0.8386347472283774,-1.4702370890213132,-0.2064828069910326,0.0,1.0,0.0
1.0,1.0,0.0,-1.039182322034903,0.6064039443038369,-1.7607849702522311,0.0,1.0,0.0
0.0,0.0,0.0,0.7330232317190783,2.293717612357178,-0.033190617930529,0.0,0.0,0.03
0.0,0.0,1.0,-1.8988120593192948,-0.8300109855676734,-0.7777930038426396,0.0,0.0,0.01
1.0,0.0,0.0,-1.1171106924391123,-1.0195198494057165,0.1068634166349407,0.0,1.0,0.0
0.0,1.0,1.0,-0.5089722778228615,-0.2146538422260227,1.2326515717977793,0.0,0.0,0.07
1.0,0.0,0.0,-0.1664859548859593,1.0212481260989013,-0.4680604383434484,0.0,0.0,0.03
1.0,0.0,0.0,1.4236144293489872,0.5247504922968238,-0.0566155669358781,0.0,0.0,0.04
1.0,1.0,0.0,0.9039991740035268,-0.477124206469332,-0.058501315917453,0.0,1.0,0.0
0.0,0.0,0.0,1.5754679085723808,-0.0359901817271913,-1.205991278451242,0.0,0.0,0.07
0.0,1.0,1.0,1.206607898035568,1.037038981773908,0.5328922638609936,0.0,1.0,0.01
1.0,0.0,1.0,-0.2828635516348445,0.672619748121479,1.0466677357586331,1.0,1.0,0.86
1.0,0.0,0.0,-0.2663268843187201,2.428876969522979,2.715877543971545,1.0,1.0,0.86
1.0,1.0,1.0,1.0689716222012626,1.0056866803112163,1.3164846048909034,0.0,0.0,0.15
1.0,1.0,1.0,0.0403714310228392,0.3535672160026291,1.837522972068003,0.0,1.0,0.23
0.0,0.0,0.0,-0.1569936724933179,0.6147262758274484,0.6397392396661362,0.0,1.0,0.02
0.0,1.0,0.0,-1.3352027230151915,-0.3489841909155525,-0.6507295418264519,0.0,1.0,0.0
1.0,1.0,1.0,-0.1064601215555398,-0.977773001532967,-0.7135577490217868,0.0,0.0,0.0
1.0,1.0,1.0,-2.7909964066938464,0.1719571321675908,-1.1225825914911325,0.0,1.0,0.02
1.0,1.0,0.0,0.7178741660494988,-1.085714529486048,-1.471575951816863,1.0,1.0,
0.0,1.0,0.0,-0.067446909633539,0.624796890289591,-0.123516730077417,1.0,1.0,
0.0,1.0,1.0,-0.1780662712771609,-0.4816707712757577,-0.660314468507056,1.0,1.0,
0.0,0.0,0.0,0.4988499616996627,-0.4060282414190181,0.322816966698726,1.0,1.0,
0.0,1.0,0.0,0.9294735386561804,-0.8678692548453818,0.4712116213652583,1.0,1.0,
1.0,1.0,1.0,-0.08738571440998,0.0630669870970168,-1.57394479940598,1.0,1.0,
1.0,1.0,1.0,-1.296866971336293,-0.1180339400309627,-1.3596221713586676,1.0,1.0,
0.0,0.0,0.0,-1.089867446488032,-0.923153970248368,-1.3695270025892e-06,1.0,1.0,
1.0,0.0,0.0,-0.7792079484900999,-1.2052149085989048,-0.868194061669507,1.0,1.0,
1.0,1.0,1.0,0.5390701094234193,-1.479907978102499,-0.81207098381267,1.0,1.0,
0.0,1.0,1.0,-1.022817829793666,0.1245170913175856,-1.2538382066268623,1.0,1.0,
0.0,1.0,0.0,-0.1823877270539257,-0.913772440776888,-0.219660825793991,1.0,1.0,
0.0,0.0,0.0,-0.5739293343916909,-0.4816281101750072,-3.4149386260268484,1.0,0.0,
1.0,0.0,0.0,-0.827037245020492,-0.04362738993366,0.0237304603313005,1.0,1.0,
0.0,1.0,0.0,-1.6398261625582091,1.4967465362511172,-1.9378110260478,1.0,1.0,
1.0,0.0,1.0,-1.1428379433961784,-1.087383932717087,-0.7545385865654091,1.0,1.0,
1.0,1.0,1.0,-0.051946673655106,-0.5678880888898661,-1.6355667545285857,1.0,1.0,
0.0,1.0,1.0,-0.2600718641489395,-0.41602032612278,-0.3701073947386846,1.0,1.0,
1.0,0.0,0.0,0.1836201958908295,0.0457452445707675,-0.7800260625442553,1.0,1.0,
0.0,1.0,1.0,0.0857480796494153,1.2027242564835658,0.1099087617894851,1.0,0.0,
0.0,1.0,0.0,0.052366853522376,-2.099041848454568,-0.12265575451433,1.0,1.0,
0.0,0.0,0.0,0.242950499820608,-0.039041840581848,-0.929396081138418,1.0,1.0,
1.0,1.0,1.0,-1.1883266075889467,0.0096640040845263,-0.0496694233500818,1.0,1.0,
0.0,1.0,1.0,-0.8239102058670871,-0.310525702485525,-0.752427037490111,1.0,1.0,
0.0,1.0,1.0,0.5179168907982298,0.8245240601359675,1.038605120901894,1.0,1.0,
1.0,1.0,0.0,0.269917132312793,0.2960802654041895,-0.1055103940605838,1.0,1.0,
0.0,1.0,0.0,1.170724069453892,-0.204852812190852,-0.5725323924532578,1.0,1.0,
1.0,1.0,1.0,-0.5340004966339622,0.9494391263549482,-0.4337243739157416,1.0,1.0,
1.0,0.0,0.0,-0.581545962013096,-0.0239467562891922,-1.085733345885517,1.0,1.0,
0.0,0.0,0.0,0.4133261709788187,-0.5501976714605537,-0.087691938732371,1.0,1.0,
0.0,1.0,0.0,-0.2670348898451171,-0.3775617206831409,-0.5719543717252853,1.0,1.0,
1.0,0.0,0.0,-0.424675727603337,-1.1009659581138624,-2.3334317073595883,1.0,1.0,
1.0,1.0,1.0,-1.5059086999580984,-1.5548890174926,-0.7807394926350084,1.0,1.0,
1.0,1.0,1.0,-2.326528146822172,-0.05370511843742,-1.1409172653582045,1.0,1.0,
0.0,0.0,0.0,-1.5436146960352162,-0.927658412360013,-2.868001366653057,1.0,1.0,
1.0,1.0,1.0,-1.13600992348606,-0.6997123212446771,-1.998633870135598,1.0,1.0,
1.0,1.0,1.0,-1.505832938633284,0.068769265833834,-0.5907493547709984,1.0,1.0,
0.0,1.0,0.0,1.0643319287941095,0.945072724508099,1.577535900755842,1.0,1.0,
1.0,1.0,0.0,-1.4817421465271028,-0.3597709841077517,-0.160798298762484,1.0,1.0,
0.0,1.0,0.0,-0.14097905932594,0.6594100409116694,-0.6565399067261908,1.0,1.0,
1.0,0.0,0.0,1.117511963389793,-0.5855594364545459,-0.3147802450702205,1.0,1.0,
1.0,0.0,0.0,-0.1914417583075008,-1.2054370064671758,-0.113024594521729,1.0,1.0,
0.0,1.0,0.0,1.396635038182817,-1.10976097289889,0.01983649244538,1.0,1.0,
1.0,1.0,1.0,-1.425627033762058,0.510537816590585,-2.02286425354008,1.0,1.0,
1.0,1.0,0.0,-0.5393907549600714,-0.0390770854785849,-0.055653904521401,1.0,1.0,
0.0,1.0,1.0,0.3611594371411891,0.9278033002097804,-0.1845977070409958,1.0,1.0,
0.0,0.0,0.0,0.124048707898468,-0.557794669671939,-2.9802171730592586,1.0,1.0,
1.0,0.0,0.0,-0.17195467644576,-0.934318240451494,-0.9394076640077716,1.0,1.0,
0.0,1.0,1.0,-0.6192417069245794,-0.9887799425416098,-1.78877943369393,1.0,1.0,
0.0,0.0,1.0,-0.989039007938437,-0.3594679944002815,-0.5575609020154392,1.0,1.0,
0.0,1.0,1.0,-0.0189474827655038,0.59853771232761,-0.0142506135334798,1.0,1.0,
0.0,0.0,1.0,-0.1607457526202395,-1.89546071912216,-1.079602035478181,1.0,1.0,
1.0,0.0,0.0,0.2395009987490014,-0.5642289721002987,-0.7192461506668159,1.0,1.0,
0.0,0.0,0.0,0.8498116829278908,-0.7341325976829896,0.0096453019276918,1.0,0.0,
1.0,1.0,1.0,-1.049329448118978,0.8984861089118364,-0.3918903095920905,1.0,0.0,
1.0,1.0,1.0,-0.9778077246077442,-1.498836489045474,-0.7537243899425423,1.0,1.0,
0.0,1.0,1.0,-0.4735131947318324,-0.1411753500778806,-0.576080800420194,1.0,1.0,
0.0,1.0,0.0,-1.4488213281302558,-0.056553358135944,-2.097334568001485,1.0,1.0,
0.0,1.0,0.0,-0.5341363705630574,-0.350121651377002,-1.236330477628777,1.0,1.0,
0.0,0.0,0.0,0.2855885754170538,-0.8124574381619373,-1.092281693323202,1.0,1.0,
1.0,1.0,0.0,0.3147102988651715,-0.5731558148861067,0.5713821245201302,1.0,1.0,
0.0,0.0,0.0,0.8393055789811421,-0.939013047790025,-1.3360339847076228,1.0,1.0,
0.0,1.0,0.0,0.813254868274969,0.1939435451610368,-0.82788910683788,1.0,1.0,
0.0,1.0,0.0,0.822828998141173,-0.3303168901482037,-1.813367800959064,1.0,1.0,
1.0,0.0,1.0,-0.5723687983221757,-0.0239609020561795,-1.639880331354368,1.0,0.0,
1.0,1.0,0.0,0.44373119139412,0.28752737453703,0.012367836982701,1.0,1.0,
0.0,0.0,0.0,1.09315778367965,0.0857242019589198,0.276420293764639,1.0,1.0,
0.0,0.0,0.0,-0.0239404947204834,-0.702538245077008,-0.749859328102091,1.0,1.0,
0.0,1.0,0.0,0.699999922157576,-0.061949373659085,-0.39263255921266,1.0,1.0,
0.0,1.0,1.0,-1.4338381141815106,-0.6018678363678686,-1.49453312731201,1.0,1.0,
1.0,1.0,1.0,-0.8498342213236091,0.3947984861208552,-0.4456607405261372,1.0,1.0,
0.0,1.0,1.0,-0.4246244079570811,0.7239407955892283,0.292710394206793,1.0,1.0,
0.0,1.0,1.0,0.929671650339858,1.5835221212876625,-1.098455246171134,1.0,0.0,
